date,id,username,text,retweets,favorites,permalink,mentions,hashtags,geo,emojis,lang,verified,replyCount,quoteCount,source,outlinks
"2019-02-10 19:52:03",1094685447777710081,"edmedrado","BATERIA SUPERAÇÃO!!!! @casadedavid1962 eu agradeço esse domingo  que troca de energia maravilhosa... “VAMOS DEIXAR DE IDEIAS FÚTEIS ....” em Bar Brahma https://t.co/3slFNFnaDD",0,1,"https://twitter.com/edmedrado/status/1094685447777710081","@casadedavid1962","","","","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/Bttq8L-nVpR/?utm_source=ig_twitter_share&igshid=1w2cpagqqx3or"
"2019-02-10 19:51:32",1094685318031134720,"allanstylelife","Pátio Higienópolis 🏢💕

#patiohigienopolis #shoppinghigienopolis #arquitetura #design #higienopolis #sp #saopaulo em Shopping Pátio Higienópolis https://t.co/MOCq2DMHu0",0,0,"https://twitter.com/allanstylelife/status/1094685318031134720","","#patiohigienopolis #shoppinghigienopolis #arquitetura #design #higienopolis #sp #saopaulo","","🏢 💕","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/BttrG0El3sB/?utm_source=ig_twitter_share&igshid=1x94rsgkw8qke"
"2019-02-10 19:36:34",1094681549201596416,"Maruiza","“Come abacate bem  come. Faz bem pro cabelo.” - Vovó Juju.
Te amo 💙 em Mercado Municipal De São Paulo https://t.co/dZ7bTXCuTr",0,2,"https://twitter.com/Maruiza/status/1094681549201596416","","","","💙","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/BttpZO9AApf/?utm_source=ig_twitter_share&igshid=m7wjtkfd34mv"
"2019-02-10 19:08:26",1094674468918697985,"nanamelon","I'm at Sambódromo - @anhembiparque in São Paulo  SP https://t.co/NMOEMv49t8",0,1,"https://twitter.com/nanamelon/status/1094674468918697985","@anhembiparque","","","","pt","","0","0","<a href='http://foursquare.com' rel='nofollow'>Foursquare</a>","https://www.swarmapp.com/c/jmu2C0qaUpM"
"2019-02-10 19:05:42",1094673781929340929,"alexdmadureira","Na tarde de hoje estivemos em nossa reunião de Obreiros do Campo do Brás @ad_bras na Presidência do Bispo Samuel Ferreira bisposamuelferreira em AD Brás - Assembleia de Deus https://t.co/yyNPxKC4v3",0,1,"https://twitter.com/alexdmadureira/status/1094673781929340929","@ad_bras","","","","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/Bttl2tBlLob/?utm_source=ig_twitter_share&igshid=1a86gw0fzvuhm"
"2019-02-10 19:04:37",1094673510004187136,"klaudiamelohair","Sim  sou exagerada  prazer klaudia em Klaudia Melo Hair https://t.co/T3FCpybAwC",0,0,"https://twitter.com/klaudiamelohair/status/1094673510004187136","","","","","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/Bttlu1SHCIC/?utm_source=ig_twitter_share&igshid=1b3nzhf7v6q4d"
"2019-02-10 19:02:41",1094673024161378304,"klaudiamelohair","Acabou de publicar uma foto em Klaudia Melo Hair https://t.co/QVQi5vOcoX",0,0,"https://twitter.com/klaudiamelohair/status/1094673024161378304","","","","","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/Bttlgv8H_MS/?utm_source=ig_twitter_share&igshid=gbvow7thmya0"
"2019-02-10 19:01:26",1094672708653236225,"mariganzarolli","Ganza versão anos 90! Fotenha do meu mozão @mariganzarolli. #sunday @ Esther Rooftop https://t.co/UbWjrKdh00",0,0,"https://twitter.com/mariganzarolli/status/1094672708653236225","@mariganzarolli @","#sunday","","","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/BttlX74HvPp/?utm_source=ig_twitter_share&igshid=eqiagp5n69zo"
"2019-02-10 19:00:40",1094672514582630405,"klaudiamelohair","Fazendo valer meu signo♊ em Klaudia Melo Hair https://t.co/Cc3Eglo6z1",0,0,"https://twitter.com/klaudiamelohair/status/1094672514582630405","","","","♊","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/BttlSB3n40t/?utm_source=ig_twitter_share&igshid=eofnjegkceq"
"2019-02-10 18:58:31",1094671973538357248,"klaudiamelohair",".
.
prilaga  #maquiagemx #maquiagemprofissional #womanday #maquiagemdodia #maquiagembrasil #maquiagemoficial #maquiagemperfeita #maquiagem_insta #girl #maquiadora #style #amomake… https://t.co/PIkHt0Qq9L",0,0,"https://twitter.com/klaudiamelohair/status/1094671973538357248","","#maquiagemx #maquiagemprofissional #womanday #maquiagemdodia #maquiagembrasil #maquiagemoficial #maquiagemperfeita #maquiagem_insta #girl #maquiadora #style #amomake","","","in","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/BttlCMan60N/?utm_source=ig_twitter_share&igshid=6jkbbsbkh9af"
"2019-02-10 18:57:34",1094671736891756547,"Danimazzela","I'm at Edifício Villa Tupi in Higienópolis https://t.co/cEXB0vMsY9",0,0,"https://twitter.com/Danimazzela/status/1094671736891756547","","","","","ca","","0","0","<a href='http://foursquare.com' rel='nofollow'>Foursquare</a>","https://www.swarmapp.com/c/e1CUbpHhvxr"
"2019-02-10 18:47:31",1094669207562870784,"jucoelhor","I'm at Milk Shake Mix in São Paulo  SP w/ @myhomeismyman https://t.co/4a5s010ddA",0,0,"https://twitter.com/jucoelhor/status/1094669207562870784","@myhomeismyman","","","","pt","","0","0","<a href='http://foursquare.com' rel='nofollow'>Foursquare</a>","https://www.swarmapp.com/c/0diacAH1lc1"
"2019-02-10 18:39:18",1094667139514982400,"Xuelypoderosa","#Play no sábado a noite....
Festa Linda!  🎂🍻🎈🎁❤️

#HelôFaz3 
#FamiliaQueEuAmo em Sorocaba https://t.co/azZ2K1syq4",0,0,"https://twitter.com/Xuelypoderosa/status/1094667139514982400","","#Play #HelôFaz3 #FamiliaQueEuAmo","","🎂 🍻 🎈 🎁 ❤","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/Btti1qLlCtFAx9wv6mRBpAmileHonkUdQ0Avks0/?utm_source=ig_twitter_share&igshid=tm6qsnf7j19i"
"2019-02-10 18:37:48",1094666763306975232,"_iagobs","I'm at Praça da República in São Paulo  SP https://t.co/swM01yMn5g",0,0,"https://twitter.com/_iagobs/status/1094666763306975232","","","","","pt","","0","0","<a href='https://www.swarmapp.com' rel='nofollow'>Foursquare Swarm</a>","https://www.swarmapp.com/c/4jjVNzjwthi"
"2019-02-10 18:37:11",1094666605483753473,"FerdiBuono","BLOCO BAIXO AUGUSTA ❤️ (@ Praça da República in São Paulo  SP) https://t.co/OKdlAlfVRa",0,0,"https://twitter.com/FerdiBuono/status/1094666605483753473","@","","","❤","pt","","0","0","<a href='http://foursquare.com' rel='nofollow'>Foursquare</a>","https://www.swarmapp.com/c/awrIJXdEtz5"
"2019-02-10 18:34:41",1094665975503282177,"netinhocabral","Passeando com minha Amada!
Os encantos de São Paulo. em Mercadão Municipal - Elidio Bar https://t.co/9yrB6qFHp3",0,0,"https://twitter.com/netinhocabral/status/1094665975503282177","","","","","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/BttiUCBHY0u/?utm_source=ig_twitter_share&igshid=16zjgvzbk88vo"
"2019-02-10 18:28:35",1094664442221080577,"Xuelypoderosa","#Play no sábado a noite....
Festa Linda!  🎂🍻🎈🎁❤️

#HelôFaz3 
#FamiliaQueEuAmo em Sorocaba https://t.co/bMsxnBwpqP",0,0,"https://twitter.com/Xuelypoderosa/status/1094664442221080577","","#Play #HelôFaz3 #FamiliaQueEuAmo","","🎂 🍻 🎈 🎁 ❤","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/BtthnFeF_OeSyoildLHE7qthWF4wF833AtTAYw0/?utm_source=ig_twitter_share&igshid=13fhdflgxdn4j"
"2019-02-10 18:26:38",1094663951563010052,"arteview","Vem jogar a bunda com @TiagoAbravanel e @aretuzalovi #BaileDoAbrava na @GAMBIARRAafesta #JogaBunda #aretuzalovi #GloriaGroove #PablloVittar https://t.co/tOkLpJ5OCs",0,1,"https://twitter.com/arteview/status/1094663951563010052","@TiagoAbravanel @aretuzalovi @GAMBIARRAafesta","#BaileDoAbrava #JogaBunda #aretuzalovi #GloriaGroove #PablloVittar","","","pt","","0","0","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>",""
"2019-02-10 18:15:51",1094661239379120129,"mauromayck1","Antes do Show  passadinha no templo de Salomão. 
Grato a DEUS SEMPRE. em Templo de Salomão https://t.co/NESTqsKXO3",0,0,"https://twitter.com/mauromayck1/status/1094661239379120129","","","","","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/BttgJ6eH_BI/?utm_source=ig_twitter_share&igshid=f2jalylercwy"
"2019-02-10 18:08:39",1094659424835100672,"SergioBushido","Domingando o Domingo :) em Shopping Light https://t.co/OzH4crnRWg",0,0,"https://twitter.com/SergioBushido/status/1094659424835100672","","","","","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/BttfVVAl19i-oHpf5F0SONyusnq1_FHFoWsYBo0/?utm_source=ig_twitter_share&igshid=1njv09dkffcd7"
"2019-02-10 17:47:03",1094653988933296128,"ashlaybankss","☁️🏛☁️

#arch #architecture #sp #ccbb em CCBB São Paulo https://t.co/X68V89uVBL",0,0,"https://twitter.com/ashlaybankss/status/1094653988933296128","","#arch #architecture #sp #ccbb","","☁ 🏛 ☁","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/Bttc2wCBHtu/?utm_source=ig_twitter_share&igshid=1o200r0riqvla"
"2019-02-10 17:42:55",1094652951245799425,"bocavermelha13","I'm at @McDonalds_br in São Paulo  SP https://t.co/ab6lFxMDgu",0,0,"https://twitter.com/bocavermelha13/status/1094652951245799425","@McDonalds_br","","","","pt","","0","0","<a href='http://foursquare.com' rel='nofollow'>Foursquare</a>","https://www.swarmapp.com/c/jdQ9pGpW6pS"
"2019-02-10 17:40:24",1094652317633208320,"kagabriel","#Repost @kagabriel
• • •
Julián Fuks em Olindalândia https://t.co/vL6olI2OQf",0,0,"https://twitter.com/kagabriel/status/1094652317633208320","@kagabriel","#Repost","","","fi","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/BttcGhiHS9n/?utm_source=ig_twitter_share&igshid=1wyn4s17wfj85"
"2019-02-10 17:36:01",1094651213239537665,"carlosveiolima","Drinking a Blondine Trends - NEIPA by Blondine @ Tap Tap — https://t.co/J9aM3Cx5Zg",0,0,"https://twitter.com/carlosveiolima/status/1094651213239537665","@","","","","en","","0","0","<a href='https://untappd.com' rel='nofollow'>Untappd</a>","http://untp.beer/s/c711160183"
"2019-02-10 17:31:33",1094650089778360320,"kagabriel","Julián Fuks em Olindalândia https://t.co/QOUzIJNPLN",0,0,"https://twitter.com/kagabriel/status/1094650089778360320","","","","","fi","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/BttbFirHwA4/?utm_source=ig_twitter_share&igshid=sbch7cxeam64"
"2019-02-10 17:30:47",1094649894298705922,"EPArantes","Estação da Luz. https://t.co/UI0V6P5OeK",0,3,"https://twitter.com/EPArantes/status/1094649894298705922","","","","","pt","","1","0","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>",""
"2019-02-10 17:20:49",1094647387732074498,"valeriaguizo","Gratidão!💖 Basílica de Nossa Senhora da Conceição em Viaduto Santa Efigênia https://t.co/28xNsJNZhX",0,0,"https://twitter.com/valeriaguizo/status/1094647387732074498","","","","💖","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/BttZ2z5FOkV/?utm_source=ig_twitter_share&igshid=19xhkac3pp2a3"
"2019-02-10 17:20:22",1094647275530399744,"vj_varga","Tô apaixonado por tanta fofura. Minha filha é muito linda. 😍😍😍 #nofilter #model #modelo #baby #paibabao #paideprimeiraviagem #paidemenina em Estúdio Polito Pelota https://t.co/xfzaXXDtqZ",0,0,"https://twitter.com/vj_varga/status/1094647275530399744","","#nofilter #model #modelo #baby #paibabao #paideprimeiraviagem #paidemenina","","😍 😍 😍","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/BttZzrCn1y_/?utm_source=ig_twitter_share&igshid=ps19np7lsa6a"
"2019-02-10 17:16:32",1094646308370083846,"djkalero","Domingo (10/02) a partir das 23:59 hs tem Private @canthoclub 
Line: djmaricasagrande @juniortorquatto juniorbritto djandremartin @djkalero 
Te vejo na pista !!!! 😎💃🏻🎼 em Cantho Club https://t.co/xAukjWgZgm",0,0,"https://twitter.com/djkalero/status/1094646308370083846","@canthoclub @juniortorquatto @djkalero","","","😎 💃 🏻 🎼","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/BttZXebBZ6a/?utm_source=ig_twitter_share&igshid=1pjs5q3gtl04v"
"2019-02-10 17:12:09",1094645205184196608,"jooniepotter","2.6 🎉💕
📸: marianamesan em Tokyo 東 京 https://t.co/YKCAMupUDY",0,0,"https://twitter.com/jooniepotter/status/1094645205184196608","","","","🎉 💕 📸","ca","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/BttY3XQHO-3/?utm_source=ig_twitter_share&igshid=1kob7bptlst6n"
"2019-02-10 17:01:03",1094642413627457536,"carlosveiolima","Drinking a Tomahawk Double NE IPA by Salvador Brewing Co. @ Tap Tap — https://t.co/0iyTPqQ6hc",0,0,"https://twitter.com/carlosveiolima/status/1094642413627457536","@","","","","en","","0","0","<a href='https://untappd.com' rel='nofollow'>Untappd</a>","http://untp.beer/s/c711147204"
"2019-02-10 16:57:04",1094641411171872768,"lecoviana","Desafio Internacional de Basquete 3x3 no vale do anhangabau SP #lecovianaphotos #thenews2 #cbb #desafio3x3 #Basquete #brasil #argentina em Vale do Anhangabaú https://t.co/Vvn8TcAUUn",0,0,"https://twitter.com/lecoviana/status/1094641411171872768","","#lecovianaphotos #thenews2 #cbb #desafio3x3 #Basquete #brasil #argentina","","","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/BttXI6Vhn64/?utm_source=ig_twitter_share&igshid=1l7h6i0c32i9f"
"2019-02-10 16:49:51",1094639594631585792,"Ameericanoxygen","#carnaval2019 #brasil #aguiadeouro #baianas #carnaval em Sambódromo do Anhembi https://t.co/56GhGDjxVM",0,0,"https://twitter.com/Ameericanoxygen/status/1094639594631585792","","#carnaval2019 #brasil #aguiadeouro #baianas #carnaval","","","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/Btroqcil7Yt/?utm_source=ig_twitter_share&igshid=15azz3xd4c4vl"
"2019-02-10 16:40:50",1094637325554839552,"gomes_1981","#amigos #carnaval em Praça Da Republica - São Paulo https://t.co/7OPwF7rxtc",0,0,"https://twitter.com/gomes_1981/status/1094637325554839552","","#amigos #carnaval","","","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/BttVSJGnYTL/?utm_source=ig_twitter_share&igshid=f7t0t4sj99q7"
"2019-02-10 16:26:09",1094633628766633985,"magnera","I'm at Makro in São Paulo  SP https://t.co/Q9WZDyATG6",0,0,"https://twitter.com/magnera/status/1094633628766633985","","","","","pt","","0","0","<a href='http://foursquare.com' rel='nofollow'>Foursquare</a>","https://www.swarmapp.com/c/f8TQgDmDv5a"
"2019-02-10 16:26:05",1094633613172236289,"Verbo_Movimento","Ainda sobre oficina de classificadores... Lembrando que no próximo sábado tem oficina de metáforas com Professor Pedro. em Escola Verbo em Movimento https://t.co/SYMOw2fwbE",0,1,"https://twitter.com/Verbo_Movimento/status/1094633613172236289","","","","","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/BttThgWlhDx/?utm_source=ig_twitter_share&igshid=5rtuf9t9za7g"
"2019-02-10 16:23:11",1094632882075623424,"phsoousaa","Hoje o dia é todo dela a mulher da minha vida   Mãe meus parabéns que oxum na sua bondade lhe abençoe sempre muita paz   saúde   felicidade e sucesso nesta nova história dessa vida linda  … https://t.co/ElraUu0kAE",0,0,"https://twitter.com/phsoousaa/status/1094632882075623424","","","","","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/BttTQqhBjLl/?utm_source=ig_twitter_share&igshid=cwp803uhdml3"
"2019-02-10 16:21:25",1094632438578458624,"NovielloAdv","Hoje é o dia do atleta profissional! Uma das grandes realizações na carreira de um atleta são os jogos olímpicos  que se iniciaram em Olímpia  na Grécia no século VIII aC. E você  já… https://t.co/8t8BaFgRB2",0,1,"https://twitter.com/NovielloAdv/status/1094632438578458624","","","","","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/BttTD5tjsC_/?utm_source=ig_twitter_share&igshid=ezbxpzwiud25"
"2019-02-10 16:08:50",1094629271514071041,"_akilessantana","Depois de uma caminhada/corrida...bora repor as energias com ela @_amandacarreiro",0,0,"https://twitter.com/_akilessantana/status/1094629271514071041","@_amandacarreiro","","","","pt","","0","0","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>",""
"2019-02-10 16:04:39",1094628221604093952,"tboareto","41/365 Bar Brahma!
#photographybyday #photographychallenge #trboaretophotography #adobestock #adobestockcontributor #shutterstock #shutterstockcontributor… https://t.co/NRZPdUBIsK",0,0,"https://twitter.com/tboareto/status/1094628221604093952","","#photographybyday #photographychallenge #trboaretophotography #adobestock #adobestockcontributor #shutterstock #shutterstockcontributor","","","in","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/BttRJIph6GyBmYc52eOlPtcJ-8AWh2J--BcVBc0/?utm_source=ig_twitter_share&igshid=refmonn38212"
"2019-02-10 15:51:41",1094624956896313344,"dinhonunes1968","Obrigado Por isso!!! em Term. Rod. Barra Funda https://t.co/vNpOT6CyzP",0,0,"https://twitter.com/dinhonunes1968/status/1094624956896313344","","","","","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/BttPp-InumJ/?utm_source=ig_twitter_share&igshid=11jgpxukx7c8s"
"2019-02-10 15:51:21",1094624872993566725,"AimeeRegina","Eu  Bethânia e a minha miopia. 🎥🤓 Foto: @thamicastilho. em Teatro Porto Seguro https://t.co/uIQ1LjbPaJ",0,0,"https://twitter.com/AimeeRegina/status/1094624872993566725","@thamicastilho","","","🎥 🤓","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/BttPbYnnv4YS_6ZtuNjFx69gf_whD_TVJcXlVY0/?utm_source=ig_twitter_share&igshid=1afat6z9uef18"
"2019-02-10 15:50:08",1094624568780705792,"AimeeRegina","Eu  Bethânia e a minha miopia. 🎥🤓 Foto: @thamicastilho. em Teatro Porto Seguro https://t.co/pYbXbtIUah",0,0,"https://twitter.com/AimeeRegina/status/1094624568780705792","@thamicastilho","","","🎥 🤓","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/BttPbYnnv4YS_6ZtuNjFx69gf_whD_TVJcXlVY0/?utm_source=ig_twitter_share&igshid=1x8x176ep8kri"
"2019-02-10 15:43:32",1094622906825535488,"spaceyvicky","oh  what a world https://t.co/Nqv5TsWzP8",0,33,"https://twitter.com/spaceyvicky/status/1094622906825535488","","","","","en","","0","0","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>",""
"2019-02-10 15:36:01",1094621015899025408,"_thaynadepaula","I'm at B.B.J Restaurante e Lanchonete in Centro  São Paulo https://t.co/Kmqgab4kVQ",0,0,"https://twitter.com/_thaynadepaula/status/1094621015899025408","","","","","pt","","0","0","<a href='http://foursquare.com' rel='nofollow'>Foursquare</a>","https://www.swarmapp.com/c/ej0EisElLBE"
"2019-02-10 15:31:13",1094619804579725313,"MariNBrasil","Chegou O Dia de limpeza! 
Tratar as pessoas como elas me tratam! Simples assim! em Santana (district of São Paulo) https://t.co/k3FUARfu5V",0,0,"https://twitter.com/MariNBrasil/status/1094619804579725313","","","","","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/BttNUPuAwlY/?utm_source=ig_twitter_share&igshid=ut1qvwy90jyu"
"2019-02-10 15:29:04",1094619267113181185,"blaugusto","Este é o casal responsável pelo sucesso desta empresa!
Parabéns Mi e Blau  pelo sucesso!

E  claro  nosso mais sincero agradecimento à todas vocês  nossas clientes  pela confiança e pelo… https://t.co/jyaF6N4W8U",0,0,"https://twitter.com/blaugusto/status/1094619267113181185","","","","","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/BttNEmQH6Kg/?utm_source=ig_twitter_share&igshid=w6q31gm233rt"
"2019-02-10 15:27:29",1094618865642991616,"bocavermelha13","I'm at Piscina - @sescsp in São Paulo  SP https://t.co/d3GqcvBzsc https://t.co/l7YeXOZAAf",0,1,"https://twitter.com/bocavermelha13/status/1094618865642991616","@sescsp","","","","pt","","0","0","<a href='http://foursquare.com' rel='nofollow'>Foursquare</a>","https://www.swarmapp.com/c/8ejZFMGQkgO"
"2019-02-10 15:24:39",1094618151709564928,"guilhermeepss","I'm at Pão de Açúcar - @paodeacucar in São Paulo  SP https://t.co/O1fpu6lc8r",0,0,"https://twitter.com/guilhermeepss/status/1094618151709564928","@paodeacucar","","","","pt","","1","0","<a href='http://foursquare.com' rel='nofollow'>Foursquare</a>","https://www.swarmapp.com/c/ig36NNQpONT"
"2019-02-10 15:20:34",1094617127191891968,"blaugusto","5 estrelas de 5!!
😍

É com muito amor que fazemos nosso trabalho.
É por amor ao nosso trabalho e muito respeito pelo trabalho de vocês que continuaremos fazendo o máximo para que continue… https://t.co/RH0G2MGnrk",0,0,"https://twitter.com/blaugusto/status/1094617127191891968","","","","😍","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/BttMGTHnxFg/?utm_source=ig_twitter_share&igshid=1r4z0p18hoikk"
"2019-02-10 15:20:24",1094617082514325504,"jucoelhor","I'm at Extra Supermercado - @familiaextra in São Paulo  SP w/ @myhomeismyman https://t.co/qH2V0JWGSd",0,0,"https://twitter.com/jucoelhor/status/1094617082514325504","@familiaextra @myhomeismyman","","","","pt","","0","0","<a href='http://foursquare.com' rel='nofollow'>Foursquare</a>","https://www.swarmapp.com/c/4hsxInfsgru"
"2019-02-10 15:14:37",1094615628969857025,"LEstevao10","Nunca Deixe De Sonhar ❤⚽🙏 https://t.co/5JwHDigKXU",7,73,"https://twitter.com/LEstevao10/status/1094615628969857025","","","","❤ ⚽ 🙏","pt","","3","0","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>",""
"2019-02-10 15:07:46",1094613904444084224,"FedroPigueiredo","Hashtag alguma coisa em Theatro Municipal de São Paulo https://t.co/Po6kp8JIuf",0,0,"https://twitter.com/FedroPigueiredo/status/1094613904444084224","","","","","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/BttKoewnCCl/?utm_source=ig_twitter_share&igshid=102iabwrzpkym"
"2019-02-10 15:03:42",1094612882992447488,"vj_varga","Atenção!! Excesso de fofura passando na sua timeline. #makingoff #modelo #model #baby #paibabao #paidemenina #nofilter em Estúdio Polito Pelota https://t.co/qXjNtTrdva",0,0,"https://twitter.com/vj_varga/status/1094612882992447488","","#makingoff #modelo #model #baby #paibabao #paidemenina #nofilter","","","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/BttKK3kH0Cr/?utm_source=ig_twitter_share&igshid=1ed8eiuml8fvi"
"2019-02-10 14:58:39",1094611611220766721,"vj_varga","Dia de modelar. ❤❤❤ #modelo #model #baby #makingoff #paibabao #nofilter em Estúdio Polito Pelota https://t.co/07BfsV9dk8",0,0,"https://twitter.com/vj_varga/status/1094611611220766721","","#modelo #model #baby #makingoff #paibabao #nofilter","","❤ ❤ ❤","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/BttJl3YH470/?utm_source=ig_twitter_share&igshid=9f0dyejyjs1t"
"2019-02-10 14:36:17",1094605980455837701,"lukrsousa","I'm at Parque da Água Branca - @ambientesp in São Paulo  SP https://t.co/kwlEOfMvH1",0,0,"https://twitter.com/lukrsousa/status/1094605980455837701","@ambientesp","","","","pt","","0","0","<a href='http://foursquare.com' rel='nofollow'>Foursquare</a>","https://www.swarmapp.com/c/1BAsRtYjWMA"
"2019-02-10 14:30:26",1094604509668626432,"dahparra","@suyantutiya Ai quero muito
Só falta coragem!!",0,1,"https://twitter.com/dahparra/status/1094604509668626432","@suyantutiya","","","","pt","","1","0","<a href='http://tapbots.com/tweetbot' rel='nofollow'>Tweetbot for iΟS</a>",""
"2019-02-10 14:27:08",1094603680941248513,"dahparra","@RsenhasCaoticas Pois é! E nesse caso foi um capítulo inteiro 
Preguiça total",0,1,"https://twitter.com/dahparra/status/1094603680941248513","@RsenhasCaoticas","","","","pt","","0","0","<a href='http://tapbots.com/tweetbot' rel='nofollow'>Tweetbot for iΟS</a>",""
"2019-02-10 14:13:34",1094600264655556608,"jucoelhor","I'm at Largo Santa Cecília in São Paulo  SP w/ @myhomeismyman https://t.co/r1VdHCMR2D",0,0,"https://twitter.com/jucoelhor/status/1094600264655556608","@myhomeismyman","","","","pt","","0","0","<a href='http://foursquare.com' rel='nofollow'>Foursquare</a>","https://www.swarmapp.com/c/2d8QSXHFYCW"
"2019-02-10 14:13:20",1094600206740606976,"dahparra","Que sensação horrível acordar com fome  já acordo na bad",0,0,"https://twitter.com/dahparra/status/1094600206740606976","","","","","pt","","0","0","<a href='http://tapbots.com/tweetbot' rel='nofollow'>Tweetbot for iΟS</a>",""
"2019-02-10 14:12:58",1094600114633670656,"jucoelhor","I'm at Feira Livre in São Paulo  SP w/ @myhomeismyman https://t.co/HDjtYoFGpx",0,0,"https://twitter.com/jucoelhor/status/1094600114633670656","@myhomeismyman","","","","pt","","0","0","<a href='http://foursquare.com' rel='nofollow'>Foursquare</a>","https://www.swarmapp.com/c/k5tOIIYllTU"
"2019-02-10 14:12:25",1094599977089798144,"jucoelhor","I'm at Feira Livre in São Paulo  SP https://t.co/OT5xjl4Gvb",0,0,"https://twitter.com/jucoelhor/status/1094599977089798144","","","","","pt","","0","0","<a href='http://foursquare.com' rel='nofollow'>Foursquare</a>","https://www.swarmapp.com/c/6mcyvWAZgBC"
"2019-02-10 14:02:05",1094597373051817984,"Totota_mos","#igers #nofilter #life #beauty #amazing #instagram #photography #photo #vscocam #sun #music #beach #ootd #bestoftheday #sunset #dog #sky #vsco #makeup #foodporn #f4f #hair #pretty #cat… https://t.co/4vPVFuhrVd",0,1,"https://twitter.com/Totota_mos/status/1094597373051817984","","#igers #nofilter #life #beauty #amazing #instagram #photography #photo #vscocam #sun #music #beach #ootd #bestoftheday #sunset #dog #sky #vsco #makeup #foodporn #f4f #hair #pretty #cat","","","und","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/BttDHLYBRGD/?utm_source=ig_twitter_share&igshid=e6ifa5pxyh3m"
